season,club_key,local_team_id,ao_first_elo,power_elo_end,achievement_reserve_end,ao_live_rating_end
2019/20,FAR::kiklaksvik,68,568.7059155116754,568.4626328181857,0.0,568.4626328181857
2019/20,FAR::nsirunavik,69,569.8218697085073,531.0323500160939,0.0,531.0323500160939
2019/20,FIN::hjkhelsinki,70,627.3877191591465,633.9921168368488,0.0,633.9921168368488
2019/20,FIN::interturku,71,605.9573146225489,611.5638289255158,0.0,611.5638289255158
2019/20,FIN::kupskuopio,72,597.3028792881275,638.2443806250678,0.0,638.2443806250678
2019/20,FIN::ropsrovaniemi,73,598.4455540520348,572.8451145314064,0.0,572.8451145314064
2019/20,FRA::assaintetienne,74,712.8856313590456,687.9909696039736,0.0,687.9909696039736
2019/20,FRA::lilleosc,75,692.4713136045764,680.1817001864963,0.0,680.1817001864963
2019/20,FRA::olympiquelyon,76,857.4991007778931,847.1431245731997,0.0,847.1431245731997
2019/20,FRA::parissaintgermain,77,895.5550979323328,922.0021023714643,0.0,922.0021023714643
2019/20,FRA::rcstrasbourg,78,683.441246965632,716.5784026917527,0.0,716.5784026917527
2019/20,FRA::staderennais,79,705.9062034501854,711.4107473097238,0.0,711.4107473097238
2019/20,GEO::chikhurasachkhere,80,579.0250509637858,594.05422921382,0.0,594.05422921382
2019/20,GEO::dinamotbilisi,81,589.9545028633526,629.5730799452733,0.0,629.5730799452733
2019/20,GEO::saburtalotbilisi,82,630.9745322209899,623.4934982429193,0.0,623.4934982429193
2019/20,GEO::torpedokutaisi,83,595.1244946183981,575.8330489348854,0.0,575.8330489348854
2019/20,GER::bayerleverkusen,84,805.5232596306778,831.1416592560367,0.0,831.1416592560367
2019/20,GER::bayernmunchen,85,897.0365101130467,989.1120550559195,0.0,989.1120550559195
2019/20,GER::borussiadortmund,86,871.5222717256128,864.7118441246827,0.0,864.7118441246827
2019/20,GER::borussiamonchengladbach,87,722.0535795043689,723.578836687388,0.0,723.578836687388
2019/20,GER::eintrachtfrankfurt,88,739.4666968869061,790.3941328982027,0.0,790.3941328982027
2019/20,GER::rbleipzig,89,757.0008748595402,830.9464107306621,0.0,830.9464107306621
2019/20,GER::vflwolfsburg,90,717.5061373448068,747.6508507899395,0.0,747.6508507899395
2019/20,GIB::europafc,91,564.6435826311722,550.6926143502751,0.0,550.6926143502751
2019/20,GIB::lincolnredimps,92,597.1319620552758,546.517245308029,0.0,546.517245308029
2019/20,GIB::stjosephsfc,93,568.7135519833776,569.827719081045,0.0,569.827719081045
2019/20,GRE::aekathens,94,711.2569517005518,707.3975282889198,0.0,707.3975282889198
2019/20,GRE::aristhessaloniki,95,671.9330585550026,686.2554862183712,0.0,686.2554862183712
2019/20,GRE::atromitosfc,96,637.2565344263423,645.695858536085,0.0,645.695858536085
2019/20,GRE::olympiakospiraeus,97,786.8407189831631,794.535724533474,0.0,794.535724533474
2019/20,GRE::paokthessaloniki,98,723.7216097764809,715.7187615955936,0.0,715.7187615955936
2019/20,HUN::dvscdebrecen,99,601.9931967907257,598.9117929690632,0.0,598.9117929690632
2019/20,HUN::fcfehervar,100,664.4213977218681,666.7499930406274,0.0,666.7499930406274
2019/20,HUN::ferencvaros,101,596.7723091487455,686.6991281883231,0.0,686.6991281883231
2019/20,HUN::honvedbudapest,102,606.1657873568594,616.482111092082,0.0,616.482111092082
2019/20,ISL::breidablik,103,606.1986222089786,588.2340805437788,0.0,588.2340805437788
2019/20,ISL::krreykjavik,104,572.3995741262646,574.3965885795568,0.0,574.3965885795568
2019/20,ISL::stjarnanfc,105,593.6095945408753,565.558171839316,0.0,565.558171839316
2019/20,ISL::valurreykjavik,106,601.684998766419,585.63348906449,0.0,585.63348906449
2019/20,IRL::corkcity,107,602.391547743979,568.2449337239746,0.0,568.2449337239746
2019/20,IRL::dundalk,108,630.9469771246397,595.7458896009493,0.0,595.7458896009493
2019/20,IRL::shamrockrovers,109,577.2056247037103,600.0126494261541,0.0,600.0126494261541
2019/20,IRL::stpatricksathletic,110,576.9792183754307,556.9929400190343,0.0,556.9929400190343
2019/20,ISR::bneiyehuda,111,627.4334439962557,628.7907577623622,0.0,628.7907577623622
2019/20,ISR::hapoelbeersheva,112,680.0192565911071,672.4896766280644,0.0,672.4896766280644
2019/20,ISR::maccabihaifa,113,651.7361595277982,679.3234151159062,0.0,679.3234151159062
2019/20,ISR::maccabitelaviv,114,699.9212238138115,662.8453973603375,0.0,662.8453973603375
2019/20,ITA::asroma,115,875.936811897545,816.0330900372155,0.0,816.0330900372155
2019/20,ITA::atalanta,116,724.3887022130888,798.7452408236454,0.0,798.7452408236454
2019/20,ITA::internazionale,117,760.2264325020633,829.0007074373951,0.0,829.0007074373951
2019/20,ITA::juventus,118,897.4430790331603,906.3501146564683,0.0,906.3501146564683
2019/20,ITA::lazio,119,783.1939331218928,719.1643372465845,0.0,719.1643372465845
2019/20,ITA::napoli,120,863.380574220174,866.9809418739828,0.0,866.9809418739828
2019/20,ITA::torino,121,706.0477318138736,701.2285212679528,0.0,701.2285212679528
2019/20,KAZ::fkastana,122,759.2021907105578,697.1452921779412,0.0,697.1452921779412
2019/20,KAZ::kairatalmaty,123,614.2071997575465,620.4154540036151,0.0,620.4154540036151
2019/20,KAZ::ordabasyshymkent,124,596.4494322281963,607.8097424986937,0.0,607.8097424986937
2019/20,KAZ::tobolkustanai,125,633.3958157584723,643.4342574376526,0.0,643.4342574376526
2019/20,KOS::fcprishtina,126,577.0988885857151,549.5548255797702,0.0,549.5548255797702
2019/20,KOS::feronikeli,127,625.0907628484463,593.7318555888248,0.0,593.7318555888248
2019/20,LAT::fkliepaja,128,580.9103176808983,590.4941287741,0.0,590.4941287741
2019/20,LAT::fkventspils,129,592.0011998637492,580.3949919296961,0.0,580.3949919296961
2019/20,LAT::rfsriga,130,627.0025557825037,625.7341841766535,0.0,625.7341841766535
2019/20,LAT::rigafc,131,616.6414414100559,639.7589032534237,0.0,639.7589032534237
2019/20,LIE::fcvaduz,132,594.4739001819887,596.5317360747466,0.0,596.5317360747466
2019/20,LIT::fkriteriai,133,590.6158682238158,591.4068911503547,0.0,591.4068911503547
2019/20,LIT::kaunozalgiris,134,600.4651859516796,585.8452207063882,0.0,585.8452207063882
2019/20,LIT::suduvamarijampole,135,624.4949228670266,648.9449923149157,0.0,648.9449923149157
2019/20,LIT::zalgirisvilnius,136,619.2342751422336,601.4706387951152,0.0,601.4706387951152
2019/20,LUX::csfolaesch,137,598.0046206962919,545.0000102422974,0.0,545.0000102422974
2019/20,LUX::f91dudelange,138,632.7043264404426,646.7041816325114,0.0,646.7041816325114
2019/20,LUX::jeunessedesch,139,598.7587399990691,587.3742682332363,0.0,587.3742682332363
2019/20,LUX::progresniederkorn,140,594.2484325111217,578.1486842449613,0.0,578.1486842449613
2019/20,MLT::balzanfc,141,578.6041015381721,549.4221190687389,0.0,549.4221190687389
2019/20,MLT::gziraunited,142,594.5099035295085,596.2205819877285,0.0,596.2205819877285
2019/20,MLT::hiberniansfc,143,585.447786061942,559.9609198218382,0.0,559.9609198218382
2019/20,MLT::vallettafc,144,598.9343356874251,562.606308530358,0.0,562.606308530358
2019/20,MOL::milsamiorhei,145,591.6416882168589,563.029077065968,0.0,563.029077065968
2019/20,MOL::petrocubhincesti,146,599.9570596840481,593.3243215342953,0.0,593.3243215342953
2019/20,MOL::sherifftiraspol,147,686.8412003560824,643.6312353565447,0.0,643.6312353565447
2019/20,MOL::sperantanisporeni,148,610.5876809962587,583.6187584336132,0.0,583.6187584336132
2019/20,MON::buducnostpodgorica,149,584.2567302806507,577.8669042758648,0.0,577.8669042758648
2019/20,MON::ofktitograd,150,579.2913614902335,559.8170755933487,0.0,559.8170755933487
2019/20,MON::sutjeskaniksic,151,589.8886307641432,540.4355276952252,0.0,540.4355276952252
2019/20,MON::zetagolubovci,152,579.0644756526463,578.6208237975522,0.0,578.6208237975522
2019/20,NED::azalkmaar,153,670.2779065627228,731.0564041873913,0.0,731.0564041873913
2019/20,NED::ajax,154,862.3892489006975,852.2614512249426,0.0,852.2614512249426
2019/20,NED::fcutrecht,155,624.1716443968768,611.7292745749577,0.0,611.7292745749577
2019/20,NED::feyenoord,156,714.2817780533743,724.9182959551459,0.0,724.9182959551459
2019/20,NED::psveindhoven,157,761.7678926836904,765.0069707392167,0.0,765.0069707392167
2019/20,MAC::akademijapandev,158,624.2848195591275,596.1640301899629,0.0,596.1640301899629
2019/20,MAC::fkshkupi,159,597.7688141845714,591.2135078841584,0.0,591.2135078841584
2019/20,MAC::makedonijagjp,160,608.5601530275433,578.4637504685178,0.0,578.4637504685178
2019/20,MAC::shkendijatetovo,161,634.4134502844207,590.7261764717293,0.0,590.7261764717293
2019/20,NIR::ballymenaunited,162,581.1973786824581,577.2545701834774,0.0,577.2545701834774
2019/20,NIR::cliftonville,163,570.188115851255,556.6273341532309,0.0,556.6273341532309
2019/20,NIR::crusadersbelfast,164,590.0544670485888,584.783416030653,0.0,584.783416030653
2019/20,NIR::linfieldbelfast,165,579.1265559961271,613.5365787712177,0.0,613.5365787712177
2019/20,NOR::fkhaugesund,166,623.7709472312465,639.3412794185687,0.0,639.3412794185687
2019/20,NOR::moldefk,167,668.5687787926644,692.3391493522598,0.0,692.3391493522598
2019/20,NOR::rosenborgbk,168,683.5905714517463,678.1234211187411,0.0,678.1234211187411
2019/20,NOR::skbrannbergen,169,641.4195742339185,618.1747795148968,0.0,618.1747795148968
2019/20,POL::cracoviakrakow,170,633.6406976778858,631.7014076350878,0.0,631.7014076350878
2019/20,POL::lechiagdansk,171,671.5164386466945,664.9099904546609,0.0,664.9099904546609
2019/20,POL::legiawarsaw,172,707.7553567977875,701.2859761811092,0.0,701.2859761811092
2019/20,POL::piastgliwice,173,662.9753652411143,651.7448314656478,0.0,651.7448314656478
2019/20,POR::benfica,174,850.802980199631,798.9098490965505,0.0,798.9098490965505
2019/20,POR::fcporto,175,883.0374040893356,799.7065860649357,0.0,799.7065860649357
2019/20,POR::sportingbraga,176,759.8297723870917,790.6524370606566,0.0,790.6524370606566
2019/20,POR::sportingcplisbon,177,820.728192169202,800.9756320204576,0.0,800.9756320204576
2019/20,POR::vitoriaguimaraes,178,669.4538839603642,730.928730761527,0.0,730.928730761527
2019/20,ROM::cfrcluj,179,644.7371671570776,743.0137216905935,0.0,743.0137216905935
2019/20,ROM::fcsb,180,729.8634054605932,724.868518295519,0.0,724.868518295519
2019/20,ROM::universitateacraiova,181,625.1655877830586,645.9177433707314,0.0,645.9177433707314
2019/20,ROM::farulconstanta,182,614.9757856909432,629.7860254002597,0.0,629.7860254002597
2019/20,RUS::arsenaltula,183,694.9450460606729,661.0302745530983,0.0,661.0302745530983
2019/20,RUS::cskamoscow,184,816.8598823677193,764.8008287113225,0.0,764.8008287113225
2019/20,RUS::fkkrasnodar,185,778.2442885381661,752.313063718829,0.0,752.313063718829
2019/20,RUS::lokomotivmoscow,186,765.407279921301,721.1367211646246,0.0,721.1367211646246
2019/20,RUS::spartakmoscow,187,726.4380786295263,702.9810560054921,0.0,702.9810560054921
2019/20,RUS::zenitstpetersburg,188,847.8522222208057,780.0252396086887,0.0,780.0252396086887
2019/20,SMA::lafiorita,189,577.0659144798717,503.59682807977555,0.0,503.59682807977555
2019/20,SMA::trefiori,190,566.414716131718,515.8942857084056,0.0,515.8942857084056
2019/20,SMA::trepenne,191,565.2587068147442,530.1812430806798,0.0,530.1812430806798
2019/20,SCO::aberdeen,192,615.5891001736652,618.6050932000752,0.0,618.6050932000752
2019/20,SCO::celtic,193,766.3063688966109,754.0897533416955,0.0,754.0897533416955
2019/20,SCO::glasgowrangers,194,658.9120216916009,771.1013300611384,0.0,771.1013300611384
2019/20,SCO::kilmarnock,195,674.5854552473978,658.3303568515183,0.0,658.3303568515183
2019/20,SRB::cukarickibelgrade,196,622.8314471744794,633.6725022055881,0.0,633.6725022055881
2019/20,SRB::partizanbelgrade,197,709.401187070849,754.2520257456518,0.0,754.2520257456518
2019/20,SRB::radnickinis,198,648.8103403568194,649.9777662016868,0.0,649.9777662016868
2019/20,SRB::redstarbelgrade,199,737.752146526329,719.4224105748044,0.0,719.4224105748044
2019/20,SVK::dacdunajskastreda,200,627.5157539663703,598.1881736624069,0.0,598.1881736624069
2019/20,SVK::mfkruzomberok,201,617.7362545205928,589.2314979888769,0.0,589.2314979888769
2019/20,SVK::slovanbratislava,202,618.7914067917278,669.3877536297074,0.0,669.3877536297074
2019/20,SVK::spartaktrnava,203,652.4950192976635,661.5015847638782,0.0,661.5015847638782
2019/20,SLO::muramurskasobota,204,642.0127434266313,616.8376191484823,0.0,616.8376191484823
2019/20,SLO::nkdomzale,205,611.4253798340025,627.0668810125651,0.0,627.0668810125651
2019/20,SLO::nkmaribor,206,703.4069697846971,678.2687230299047,0.0,678.2687230299047
2019/20,SLO::olimpijaljubljana,207,620.6620089464251,627.9378329766049,0.0,627.9378329766049
2019/20,ESP::atleticomadrid,208,895.9177746703149,892.0590458339675,0.0,892.0590458339675
2019/20,ESP::espanyol,209,730.8421054978804,773.223723629731,0.0,773.223723629731
2019/20,ESP::fcbarcelona,210,900.2705400708853,929.6230362500756,0.0,929.6230362500756
2019/20,ESP::getafe,211,742.2859957529013,765.6356845375495,0.0,765.6356845375495
2019/20,ESP::realmadrid,212,895.0594829011883,869.3712034937462,0.0,869.3712034937462
2019/20,ESP::sevilla,213,885.0507701120873,890.5476210638442,0.0,890.5476210638442
2019/20,ESP::valencia,214,782.5921238303023,807.7720348011605,0.0,807.7720348011605
2019/20,SWE::aikstockholm,215,620.8023117504054,621.1815325729962,0.0,621.1815325729962
2019/20,SWE::bkhacken,216,619.2882388613814,615.08155951805,0.0,615.08155951805
2019/20,SWE::ifknorrkoping,217,625.3738023290839,656.382948794011,0.0,656.382948794011
2019/20,SWE::malmoff,218,703.9918204262918,737.5295926319835,0.0,737.5295926319835
2019/20,SUI::fcbasel,219,806.0746454657462,819.3675701086988,0.0,819.3675701086988
2019/20,SUI::fclugano,220,662.3388118732713,657.8480702846596,0.0,657.8480702846596
2019/20,SUI::fcluzern,221,618.0560334766155,618.5713301976543,0.0,618.5713301976543
2019/20,SUI::fcthun,222,645.5323991518854,626.6567769860918,0.0,626.6567769860918
2019/20,SUI::youngboys,223,753.2045231941869,753.444890706152,0.0,753.444890706152
2019/20,TUR::besiktas,224,834.450493638667,738.0518256611751,0.0,738.0518256611751
2019/20,TUR::galatasaray,225,729.3348409864321,709.6897961145711,0.0,709.6897961145711
2019/20,TUR::istanbulbasaksehir,226,685.6641287291854,722.8835649264446,0.0,722.8835649264446
2019/20,TUR::trabzonspor,227,669.090235988529,651.119890880117,0.0,651.119890880117
2019/20,TUR::yenimalatyaspor,228,686.6288842375775,702.8922544543256,0.0,702.8922544543256
2019/20,UKR::dynamokyiv,229,830.3385513194132,759.4490115474435,0.0,759.4490115474435
2019/20,UKR::fcmariupol,230,639.9165865964299,631.6552093926318,0.0,631.6552093926318
2019/20,UKR::fcoleksandriya,231,644.3895500456767,633.1758332346425,0.0,633.1758332346425
2019/20,UKR::shakhtardonetsk,232,859.6731639996387,841.1645157248529,0.0,841.1645157248529
2019/20,UKR::zoryaluhansk,233,678.0645756176835,691.5877227255156,0.0,691.5877227255156
2019/20,WAL::barrytown,234,602.1558248100389,582.9356740483054,0.0,582.9356740483054
2019/20,WAL::cardiffmu,235,579.3408344883393,581.3201016801605,0.0,581.3201016801605
2019/20,WAL::connahsquay,236,575.8713619384956,554.429381732752,0.0,554.429381732752
2019/20,WAL::thenewsaints,237,618.2374984580129,588.661059608531,0.0,588.661059608531
2020/21,ALB::fkkukesi,1,611.0503614714358,597.7651263707102,0.0,597.7651263707102
2020/21,ALB::kflaci,2,594.6944733909489,574.8562372914872,0.0,574.8562372914872
2020/21,ALB::kftirana,3,623.3712591985328,624.8688956025542,0.0,624.8688956025542
2020/21,ALB::teutadurres,4,585.1823470978696,602.5443361427157,0.0,602.5443361427157
2020/21,AND::fcsantacoloma,5,602.1386621993643,575.9257058486377,0.0,575.9257058486377
2020/21,AND::interclubdescaldes,6,630.3948400155978,599.7266102623047,0.0,599.7266102623047
2020/21,AND::ueengordany,7,573.8826529510415,539.9702874901301,0.0,539.9702874901301
2020/21,ARM::alashkertfc,8,621.2999854860378,608.998165081833,0.0,608.998165081833
2020/21,ARM::araratarmenia,9,631.3521700973843,639.0075472959097,0.0,639.0075472959097
2020/21,ARM::fcnoah,10,616.759443433298,605.8669869126544,0.0,605.8669869126544
2020/21,ARM::shirakgyumri,11,574.6442880471596,571.0940953167765,0.0,571.0940953167765
2020/21,AUT::fcsalzburg,12,841.4334019711839,784.9801211126328,0.0,784.9801211126328
2020/21,AUT::lask,13,719.4199321710139,786.4777803965713,0.0,786.4777803965713
2020/21,AUT::rapidwien,14,699.1534942488831,702.8089906036587,0.0,702.8089906036587
2020/21,AUT::tsvhartberg,15,665.8853702265858,654.5429305225837,0.0,654.5429305225837
2020/21,AUT::wolfsbergerac,16,658.1376852758281,693.9730618849113,0.0,693.9730618849113
2020/21,AZB::keslafk,17,606.2867946590962,601.7413611279802,0.0,601.7413611279802
2020/21,AZB::neftchibaku,18,616.6849144004789,635.5852841428621,0.0,635.5852841428621
2020/21,AZB::qarabagfk,19,721.7444990095141,659.9347984363189,0.0,659.9347984363189
2020/21,AZB::sumgayitfk,20,638.9464689759701,619.4007749291071,0.0,619.4007749291071
2020/21,BLS::bateborisov,21,726.1599889235081,719.3564129392892,0.0,719.3564129392892
2020/21,BLS::dinamominsk,22,623.4739792098576,623.8568318911614,0.0,623.8568318911614
2020/21,BLS::dynamobrest,23,645.0516223351204,644.1691556774215,0.0,644.1691556774215
2020/21,BLS::shakhtiorsaligorsk,24,617.8498061997931,628.0351490488189,0.0,628.0351490488189
2020/21,BEL::aagent,25,768.4916349351378,665.7346224941795,0.0,665.7346224941795
2020/21,BEL::charleroi,26,687.3387551067528,684.8217318407887,0.0,684.8217318407887
2020/21,BEL::clubbrugge,27,774.145004139644,769.8269518522665,0.0,769.8269518522665
2020/21,BEL::royalantwerp,28,661.3082747277234,714.341150119874,0.0,714.341150119874
2020/21,BEL::standardliege,29,729.9337517202105,727.9888890831257,0.0,727.9888890831257
2020/21,BOS::boracbanjaluka,30,615.3421312265409,608.4466352477696,0.0,608.4466352477696
2020/21,BOS::fksarajevo,31,619.419931025868,608.1948294490511,0.0,608.1948294490511
2020/21,BOS::zeljeznicarsarajevo,32,596.7536972893656,590.1524842668272,0.0,590.1524842668272
2020/21,BOS::zrinjskimostar,33,627.8931139286432,684.4168968864242,0.0,684.4168968864242
2020/21,BUL::cskasofia,34,631.6708855853774,704.2242220264736,0.0,704.2242220264736
2020/21,BUL::lokomotivplovdiv,35,643.0673527909503,639.8244200867207,0.0,639.8244200867207
2020/21,BUL::ludogoretsrazgrad,36,750.2020527821305,653.6077568743241,0.0,653.6077568743241
2020/21,BUL::slaviasofia,37,619.3213099482725,606.2330394796804,0.0,606.2330394796804
2020/21,CRO::dinamozagreb,38,784.6754445196731,808.1128362407622,0.0,808.1128362407622
2020/21,CRO::hajduksplit,39,629.030551422795,652.9210649864161,0.0,652.9210649864161
2020/21,CRO::lokomotivazagreb,40,652.8789657912831,634.4542391011408,0.0,634.4542391011408
2020/21,CRO::nkosijek,41,626.3255071087465,628.112868996946,0.0,628.112868996946
2020/21,CRO::nkrijeka,42,673.7557665986706,709.0149033418973,0.0,709.0149033418973
2020/21,CYP::apoelnicosia,43,749.0399056843459,733.301574034057,0.0,733.301574034057
2020/21,CYP::anorthosisfamagusta,44,659.0411973713603,656.0372424298369,0.0,656.0372424298369
2020/21,CYP::apollonlimassol,45,687.9350479631918,696.8716864016675,0.0,696.8716864016675
2020/21,CYP::omonianicosia,46,680.6724628273292,691.2078019629004,0.0,691.2078019629004
2020/21,CZE::fkjablonec,47,652.0430197234565,632.8594909617684,0.0,632.8594909617684
2020/21,CZE::slaviapraha,48,777.4711592839217,794.5179030745759,0.0,794.5179030745759
2020/21,CZE::slovanliberec,49,649.5249186409033,700.5915193572076,0.0,700.5915193572076
2020/21,CZE::spartapraha,50,704.4488499753104,705.2161940521243,0.0,705.2161940521243
2020/21,CZE::viktoriaplzen,51,772.9018958873246,744.1304676785195,0.0,744.1304676785195
2020/21,DEN::agfaarhus,52,683.5287367293067,675.3938978772219,0.0,675.3938978772219
2020/21,DEN::fckbenhavn,53,801.4415139484479,752.5287981896364,0.0,752.5287981896364
2020/21,DEN::fcmidtjylland,54,673.0999348886588,711.9387985358464,0.0,711.9387985358464
2020/21,DEN::snderjyske,55,649.4777235595344,644.2903802212471,0.0,644.2903802212471
2020/21,ENG::arsenal,56,879.5189410592998,868.7208991098145,0.0,868.7208991098145
2020/21,ENG::chelsea,57,885.4981579157183,945.9348687341864,0.0,945.9348687341864
2020/21,ENG::leicestercity,58,732.5403020367118,750.1243312252226,0.0,750.1243312252226
2020/21,ENG::liverpool,59,899.785845423946,896.9179643290329,0.0,896.9179643290329
2020/21,ENG::manchestercity,60,895.469918546051,968.6844519201504,0.0,968.6844519201504
2020/21,ENG::manchesterunited,61,894.6188907109731,874.0179772288668,0.0,874.0179772288668
2020/21,ENG::tottenhamhotspur,62,884.2147807766357,854.494739223197,0.0,854.494739223197
2020/21,EST::floratallinn,63,604.0195353100867,609.1127248420138,0.0,609.1127248420138
2020/21,EST::kaljunomme,64,606.7163874782633,552.0837489487809,0.0,552.0837489487809
2020/21,EST::levadiatallinn,65,583.8153190011282,550.445367088871,0.0,550.445367088871
2020/21,EST::paidelinnameeskond,66,589.9876104466374,579.7480620926261,0.0,579.7480620926261
2020/21,FAR::b36torshavn,67,591.4134854726765,574.964523051177,0.0,574.964523051177
2020/21,FAR::hbtorshavn,68,579.3377546426027,558.9898993068273,0.0,558.9898993068273
2020/21,FAR::kiklaksvik,69,595.5726583742855,590.8968218984465,0.0,590.8968218984465
2020/21,FAR::nsirunavik,70,570.2293381548556,544.4243813549102,0.0,544.4243813549102
2020/21,FIN::honkaespoo,71,623.2946655927983,615.9053069488799,0.0,615.9053069488799
2020/21,FIN::ilvestampere,72,595.5602911855541,598.6555707292263,0.0,598.6555707292263
2020/21,FIN::interturku,73,602.9779260935643,599.5131127436351,0.0,599.5131127436351
2020/21,FIN::kupskuopio,74,612.1934864311354,632.5269248049625,0.0,632.5269248049625
2020/21,FRA::lilleosc,75,686.4853319179756,705.1586770090854,0.0,705.1586770090854
2020/21,FRA::ogcnice,76,689.5090589817546,662.3330949502915,0.0,662.3330949502915
2020/21,FRA::olympiquemarseille,77,742.4842580587401,727.7044378598005,0.0,727.7044378598005
2020/21,FRA::parissaintgermain,78,897.3018756287295,912.5189377625761,0.0,912.5189377625761
2020/21,FRA::staderennais,79,722.6982303149905,691.4368758155972,0.0,691.4368758155972
2020/21,FRA::stadedereims,80,709.6052155486481,722.9948882100975,0.0,722.9948882100975
2020/21,GEO::dinamobatumi,81,601.3528132225274,594.609291089199,0.0,594.609291089199
2020/21,GEO::dinamotbilisi,82,617.1042148765681,609.1972189034811,0.0,609.1972189034811
2020/21,GEO::lokomotivitbilisi,83,608.9834327906264,632.8929485524854,0.0,632.8929485524854
2020/21,GEO::saburtalotbilisi,84,601.1723981662054,613.6560926546938,0.0,613.6560926546938
2020/21,GER::1899hoffenheim,85,701.0221018675209,746.8532767201582,0.0,746.8532767201582
2020/21,GER::bayerleverkusen,86,830.1469257192801,807.4093220121808,0.0,807.4093220121808
2020/21,GER::bayernmunchen,87,899.6648892997794,989.6842758560983,0.0,989.6842758560983
2020/21,GER::borussiadortmund,88,874.5543058267621,866.4101369684319,0.0,866.4101369684319
2020/21,GER::borussiamonchengladbach,89,728.0766170044255,749.9040465788786,0.0,749.9040465788786
2020/21,GER::rbleipzig,90,843.9252482154363,838.0244932986182,0.0,838.0244932986182
2020/21,GER::vflwolfsburg,91,732.5247022432443,743.3497566545636,0.0,743.3497566545636
2020/21,GIB::europafc,92,581.4897671761353,547.5350169948592,0.0,547.5350169948592
2020/21,GIB::lincolnredimps,93,606.1641813348086,576.9872073744588,0.0,576.9872073744588
2020/21,GIB::stjosephsfc,94,577.7613069033757,553.0134287442798,0.0,553.0134287442798
2020/21,GRE::aekathens,95,711.7651989928363,686.2080422124588,0.0,686.2080422124588
2020/21,GRE::aristhessaloniki,96,634.0922840674309,663.7052775032035,0.0,663.7052775032035
2020/21,GRE::ofiheraklion,97,666.4828106536221,652.2862317674379,0.0,652.2862317674379
2020/21,GRE::olympiakospiraeus,98,795.2673730114401,775.0898825351052,0.0,775.0898825351052
2020/21,GRE::paokthessaloniki,99,701.5796820339162,714.9444670204255,0.0,714.9444670204255
2020/21,HUN::fcfehervar,100,666.7789113417864,666.4797222448598,0.0,666.4797222448598
2020/21,HUN::ferencvaros,101,674.9851043052189,709.4459057279047,0.0,709.4459057279047
2020/21,HUN::honvedbudapest,102,615.2501457293638,618.2193533830787,0.0,618.2193533830787
2020/21,HUN::puskasakademia,103,652.6307949746879,643.1451438198613,0.0,643.1451438198613
2020/21,ISL::breidablik,104,590.2058661565023,582.7142895023024,0.0,582.7142895023024
2020/21,ISL::fhhafnarfjardar,105,595.4372015969026,579.0378800186072,0.0,579.0378800186072
2020/21,ISL::krreykjavik,106,589.7256184309628,564.5654471023147,0.0,564.5654471023147
2020/21,ISL::vikingurreykjavik,107,594.047621288354,585.0929312267737,0.0,585.0929312267737
2020/21,IRL::bohemiansdublin,108,613.7820539170604,619.9814494942616,0.0,619.9814494942616
2020/21,IRL::derrycity,109,582.862139871106,572.355301624536,0.0,572.355301624536
2020/21,IRL::dundalk,110,639.0260785407706,592.8666816075781,0.0,592.8666816075781
2020/21,IRL::shamrockrovers,111,596.5560994051172,588.3230873906432,0.0,588.3230873906432
2020/21,ISR::beitarjerusalem,112,607.9878769961422,596.222671046545,0.0,596.222671046545
2020/21,ISR::hapoelbeersheva,113,679.4840303463778,703.2795038283898,0.0,703.2795038283898
2020/21,ISR::maccabihaifa,114,628.3400744234808,699.4891335233416,0.0,699.4891335233416
2020/21,ISR::maccabitelaviv,115,687.5423752163208,710.1763130785363,0.0,710.1763130785363
2020/21,ITA::acmilan,116,724.6428385314812,763.7578198418497,0.0,763.7578198418497
2020/21,ITA::asroma,117,865.2859918043333,886.1978883638743,0.0,886.1978883638743
2020/21,ITA::atalanta,118,806.5143691892366,810.1018953003962,0.0,810.1018953003962
2020/21,ITA::internazionale,119,829.752719261856,816.0545126398512,0.0,816.0545126398512
2020/21,ITA::juventus,120,897.4064421572618,922.1103983011363,0.0,922.1103983011363
2020/21,ITA::lazio,121,783.074469316233,770.012728144763,0.0,770.012728144763
2020/21,ITA::napoli,122,866.1283114868666,838.9596302061692,0.0,838.9596302061692
2020/21,KAZ::fkastana,123,744.9467076148554,665.6667802952858,0.0,665.6667802952858
2020/21,KAZ::kairatalmaty,124,623.4681096382792,623.5877339750767,0.0,623.5877339750767
2020/21,KAZ::kaysarkyzylorda,125,650.7718111729016,640.6692225191301,0.0,640.6692225191301
2020/21,KAZ::ordabasyshymkent,126,605.8130741178229,594.0366695536043,0.0,594.0366695536043
2020/21,KOS::fcdrita,127,613.984198708157,619.7935305368169,0.0,619.7935305368169
2020/21,KOS::fcprishtina,128,574.1903173906221,542.2280302614279,0.0,542.2280302614279
2020/21,KOS::scgjilani,129,618.6203721432187,620.2183227136769,0.0,620.2183227136769
2020/21,LAT::fkventspils,130,613.1714009740062,586.857606453894,0.0,586.857606453894
2020/21,LAT::rfsriga,131,614.1934453665962,619.6932784183905,0.0,619.6932784183905
2020/21,LAT::rigafc,132,626.1453596654102,623.8513944927115,0.0,623.8513944927115
2020/21,LAT::valmierasfk,133,585.4564806662404,576.5501665870936,0.0,576.5501665870936
