candidate,season,team_id,team_name,ao_first_elo,european_exposure,saturation_count,country_strength_saturated,achievement_saturated,european_history_saturated,exposure_saturated
c0_e0_x0,2019/20,215,AIK Stockholm,948.6122688294911,0.9466666666666667,1,False,False,False,True
c0_e0_x0,2019/20,207,Olimpija Ljubljana,948.0912394029455,0.6746666666666666,0,False,False,False,False
c0_e0_x0,2019/20,216,BK Häcken,942.9895976729847,0.4326666666666667,0,False,False,False,False
c0_e0_x0,2019/20,136,Zalgiris Vilnius,942.7891976464412,0.8213333333333334,0,False,False,False,False
c0_e0_x0,2019/20,17,Gabala FK,941.3601933814339,0.8573333333333333,1,False,False,False,True
c0_e0_x0,2019/20,202,Slovan Bratislava,941.1445587928101,0.924,1,False,False,False,True
c0_e0_x0,2019/20,237,The New Saints,939.0875611185859,0.9013333333333333,1,False,False,False,True
c0_e0_x0,2019/20,221,FC Luzern,938.413671556059,0.638,0,False,False,False,False
c0_e0_x0,2019/20,201,MFK Ruzomberok,937.2261382969131,0.27,0,False,False,False,False
c0_e0_x0,2019/20,131,Riga FC,933.1604330438795,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2019/20,192,Aberdeen,929.2524516253166,0.876,1,False,False,False,True
c0_e0_x0,2019/20,182,Viitorul Constanta,926.9748428808053,0.6666666666666666,0,False,False,False,False
c0_e0_x0,2019/20,123,Kairat Almaty,924.1206170437705,0.928,1,False,False,False,True
c0_e0_x0,2019/20,33,Zrinjski Mostar,922.206064542246,0.8213333333333334,0,False,False,False,False
c0_e0_x0,2019/20,47,Mladá Boleslav,914.0300738072822,0.5366666666666667,0,False,False,False,False
c0_e0_x0,2019/20,205,NK Domzale,913.7900320632893,0.8513333333333335,1,False,False,False,True
c0_e0_x0,2019/20,148,Speranta Nisporeni,910.6791480847397,0.0,0,False,False,False,False
c0_e0_x0,2019/20,1,FK Kukësi,910.3912074988581,0.8826666666666667,1,False,False,False,True
c0_e0_x0,2019/20,160,Makedonija GjP,903.1497067273592,0.0,0,False,False,False,False
c0_e0_x0,2019/20,8,Alashkert FC,898.9314402843767,0.8500000000000001,1,False,False,False,True
c0_e0_x0,2019/20,103,Breidablik,894.379910164062,0.14666666666666667,0,False,False,False,False
c0_e0_x0,2019/20,102,Honvéd Budapest,894.2579744387233,0.48400000000000004,0,False,False,False,False
c0_e0_x0,2019/20,71,Inter Turku,893.4837887052468,0.0,0,False,False,False,False
c0_e0_x0,2019/20,18,Neftchi Baku,889.1836190771078,0.5806666666666667,0,False,False,False,False
c0_e0_x0,2019/20,30,FK Sarajevo,887.784848996633,0.6493333333333333,0,False,False,False,False
c0_e0_x0,2019/20,4,Teuta Durrës,886.0824347037899,0.14666666666666667,0,False,False,False,False
c0_e0_x0,2019/20,107,Cork City,880.2419330955846,0.8153333333333335,0,False,False,False,False
c0_e0_x0,2019/20,234,Barry Town,879.3665508394193,0.0,0,False,False,False,False
c0_e0_x0,2019/20,99,DVSC Debrecen,878.762614344644,0.37333333333333335,0,False,False,False,False
c0_e0_x0,2019/20,106,Valur Reykjavik,877.6180881105872,0.7106666666666667,0,False,False,False,False
c0_e0_x0,2019/20,134,Kauno Zalgiris,873.0881831241815,0.0,0,False,False,False,False
c0_e0_x0,2019/20,35,Levski Sofia,872.2269078295644,0.6226666666666667,0,False,False,False,False
c0_e0_x0,2019/20,146,Petrocub Hîncesti,871.2012020352349,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2019/20,144,Valletta FC,867.4032073953695,0.84,0,False,False,False,False
c0_e0_x0,2019/20,139,Jeunesse d'Esch,866.7511140785396,0.198,0,False,False,False,False
c0_e0_x0,2019/20,24,Shakhtior Saligorsk,865.8531076658278,0.84,0,False,False,False,False
c0_e0_x0,2019/20,73,RoPS Rovaniemi,865.5880646614486,0.22466666666666668,0,False,False,False,False
c0_e0_x0,2019/20,137,CS Fola Esch,863.9506116172455,0.8493333333333333,0,False,False,False,False
c0_e0_x0,2019/20,159,FK Shkupi,863.0749189860794,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2019/20,72,KuPS Kuopio,861.3446200539496,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2019/20,92,Lincoln Red Imps,860.7099006806145,0.8213333333333334,0,False,False,False,False
c0_e0_x0,2019/20,101,Ferencváros,859.3742912535114,0.796,0,False,False,False,False
c0_e0_x0,2019/20,124,Ordabasy Shymkent,858.175253372684,0.44000000000000006,0,False,False,False,False
c0_e0_x0,2019/20,3,Partizani Tirana,854.9483149653,0.7353333333333334,0,False,False,False,False
c0_e0_x0,2019/20,83,Torpedo Kutaisi,853.2549562477652,0.528,0,False,False,False,False
c0_e0_x0,2019/20,142,Gzira United,850.972606690094,0.28600000000000003,0,False,False,False,False
c0_e0_x0,2019/20,132,FC Vaduz,850.8389044191498,0.8839999999999999,1,False,False,False,True
c0_e0_x0,2019/20,10,Pyunik Yerevan,850.2544935773217,0.8386666666666667,0,False,False,False,False
c0_e0_x0,2019/20,140,Progrès Niederkorn,850.00160617618,0.6593333333333333,0,False,False,False,False
c0_e0_x0,2019/20,105,Stjarnan FC,847.6292132385448,0.6493333333333333,0,False,False,False,False
c0_e0_x0,2019/20,31,Radnik Bijeljina,846.7896297840163,0.14666666666666667,0,False,False,False,False
c0_e0_x0,2019/20,67,HB Torshavn,842.3013137518109,0.30266666666666664,0,False,False,False,False
c0_e0_x0,2019/20,129,FK Ventspils,841.6562680620514,0.804,0,False,False,False,False
c0_e0_x0,2019/20,145,Milsami Orhei,840.3211832176879,0.5700000000000001,0,False,False,False,False
c0_e0_x0,2019/20,133,FK Riteriai,836.5116912649132,0.8593333333333335,1,False,False,False,True
c0_e0_x0,2019/20,164,Crusaders Belfast,834.426868124587,0.804,0,False,False,False,False
c0_e0_x0,2019/20,5,FC Santa Coloma,834.1672517013736,0.7646666666666666,0,False,False,False,False
c0_e0_x0,2019/20,81,Dinamo Tbilisi,834.055640461054,0.5886666666666667,0,False,False,False,False
c0_e0_x0,2019/20,151,Sutjeska Niksic,833.811017395065,0.6306666666666667,0,False,False,False,False
c0_e0_x0,2019/20,63,Kalju Nomme,817.6651753284166,0.8493333333333334,0,False,False,False,False
c0_e0_x0,2019/20,143,Hibernians FC,817.3194669561124,0.5273333333333334,0,False,False,False,False
c0_e0_x0,2019/20,149,Buducnost Podgorica,812.8963542804913,0.7693333333333333,0,False,False,False,False
c0_e0_x0,2019/20,2,KF Laçi,803.0542982816625,0.442,0,False,False,False,False
c0_e0_x0,2019/20,162,Ballymena United,801.5351258261221,0.198,0,False,False,False,False
c0_e0_x0,2019/20,128,FK Liepaja,800.4690941804008,0.6226666666666667,0,False,False,False,False
c0_e0_x0,2019/20,11,Urartu FC,800.218293993884,0.44000000000000006,0,False,False,False,False
c0_e0_x0,2019/20,66,B36 Torshavn,798.4326462929379,0.8213333333333334,0,False,False,False,False
c0_e0_x0,2019/20,62,Flora Tallinn,796.6591263870499,0.7260000000000001,0,False,False,False,False
c0_e0_x0,2019/20,32,Siroki Brijeg,795.444593775957,0.6833333333333333,0,False,False,False,False
c0_e0_x0,2019/20,235,Cardiff MU,794.6406509519431,0.0,0,False,False,False,False
c0_e0_x0,2019/20,150,OFK Titograd,794.4569276969456,0.7353333333333334,0,False,False,False,False
c0_e0_x0,2019/20,65,Trans Narva,794.4077758172665,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2019/20,165,Linfield Belfast,793.8449049172871,0.554,0,False,False,False,False
c0_e0_x0,2019/20,152,Zeta Golubovci,793.6143629406056,0.198,0,False,False,False,False
c0_e0_x0,2019/20,80,Chikhura Sachkhere,793.4679551536907,0.7006666666666667,0,False,False,False,False
c0_e0_x0,2019/20,141,Balzan FC,791.9047145654046,0.7260000000000001,0,False,False,False,False
c0_e0_x0,2019/20,109,Shamrock Rovers,786.711321686387,0.7353333333333334,0,False,False,False,False
c0_e0_x0,2019/20,126,FC Prishtina,786.3149457282946,0.48400000000000004,0,False,False,False,False
c0_e0_x0,2019/20,189,La Fiorita,786.192492869399,0.7553333333333333,0,False,False,False,False
c0_e0_x0,2019/20,110,St. Patrick's Athletic,785.8705376390028,0.32,0,False,False,False,False
c0_e0_x0,2019/20,64,Levadia Tallinn,783.6301656574852,0.7693333333333333,0,False,False,False,False
c0_e0_x0,2019/20,236,Connah's Quay,781.7563946022566,0.6133333333333333,0,False,False,False,False
c0_e0_x0,2019/20,104,KR Reykjavik,768.8635402787604,0.5713333333333334,0,False,False,False,False
c0_e0_x0,2019/20,163,Cliftonville,760.6510541119098,0.46666666666666673,0,False,False,False,False
c0_e0_x0,2019/20,69,NSI Runavik,759.2909599989133,0.682,0,False,False,False,False
c0_e0_x0,2019/20,93,St Joseph's FC,755.1751039192569,0.44000000000000006,0,False,False,False,False
c0_e0_x0,2019/20,68,KI Klaksvik,755.1467450671248,0.48400000000000004,0,False,False,False,False
c0_e0_x0,2019/20,190,Tre Fiori,746.6381318022804,0.28600000000000003,0,False,False,False,False
c0_e0_x0,2019/20,191,Tre Penne,742.3451679097748,0.3446666666666667,0,False,False,False,False
c0_e0_x0,2019/20,91,Europa FC,740.0608386481442,0.76,0,False,False,False,False
c0_e0_x0,2019/20,7,UE Engordany,734.4089649511202,0.28600000000000003,0,False,False,False,False
c0_e0_x0,2019/20,6,Sant Julià,714.4852371918719,0.5866666666666667,0,False,False,False,False
c0_e0_x0,2020/21,212,Real Madrid,1985.5636308678568,1.0,2,False,False,True,True
c0_e0_x0,2020/21,59,Liverpool,1984.6473760544636,0.8700000000000001,2,False,False,True,True
c0_e0_x0,2020/21,87,Bayern München,1984.1981925868217,1.0,2,False,False,True,True
c0_e0_x0,2020/21,120,Juventus,1975.8112082488929,1.0,2,False,False,True,True
c0_e0_x0,2020/21,78,Paris Saint-Germain,1975.4228892926676,1.0,2,False,False,True,True
c0_e0_x0,2020/21,210,FC Barcelona,1969.4663374573115,1.0,2,False,False,True,True
c0_e0_x0,2020/21,60,Manchester City,1968.6197212791558,1.0,2,False,False,True,True
c0_e0_x0,2020/21,209,Atlético Madrid,1966.292223263683,1.0,2,False,False,True,True
c0_e0_x0,2020/21,61,Manchester United,1965.4593386474048,1.0,2,False,False,True,True
c0_e0_x0,2020/21,214,Sevilla,1963.1181090700543,1.0,2,False,False,True,True
c0_e0_x0,2020/21,57,Chelsea,1931.588524642448,0.8700000000000001,1,False,False,False,True
c0_e0_x0,2020/21,62,Tottenham Hotspur,1926.8225667581546,1.0,1,False,False,False,True
c0_e0_x0,2020/21,56,Arsenal,1909.3840651340606,1.0,1,False,False,False,True
c0_e0_x0,2020/21,88,Borussia Dortmund,1890.9473626959375,1.0,1,False,False,False,True
c0_e0_x0,2020/21,232,Shakhtar Donetsk,1885.0923131627792,1.0,1,False,False,False,True
c0_e0_x0,2020/21,122,Napoli,1859.6565340421369,1.0,1,False,False,False,True
c0_e0_x0,2020/21,117,AS Roma,1856.5284900636266,1.0,1,False,False,False,True
c0_e0_x0,2020/21,176,FC Porto,1849.529126295626,1.0,1,False,False,False,True
c0_e0_x0,2020/21,156,Ajax,1841.6158925786644,0.9733333333333334,1,False,False,False,True
c0_e0_x0,2020/21,90,RB Leipzig,1777.203090520783,0.8,0,False,False,False,False
c0_e0_x0,2020/21,12,FC Salzburg,1767.949353725431,0.9906666666666667,1,False,False,False,True
c0_e0_x0,2020/21,175,Benfica,1755.2998047955873,1.0,1,False,False,False,True
c0_e0_x0,2020/21,189,Zenit St. Petersburg,1732.9197511081095,1.0,1,False,False,False,True
c0_e0_x0,2020/21,220,FC Basel,1727.116170317431,1.0,1,False,False,False,True
c0_e0_x0,2020/21,86,Bayer Leverkusen,1726.035820407309,0.8,0,False,False,False,False
c0_e0_x0,2020/21,119,Internazionale,1724.5718926836603,0.73,0,False,False,False,False
c0_e0_x0,2020/21,179,Sporting CP Lisbon,1687.418865984999,1.0,1,False,False,False,True
c0_e0_x0,2020/21,230,Dinamo Kiev,1641.4936003323912,1.0,1,False,False,False,True
c0_e0_x0,2020/21,118,Atalanta,1638.273801207801,0.8,0,False,False,False,False
c0_e0_x0,2020/21,225,Besiktas,1622.6961842412868,1.0,1,False,False,False,True
c0_e0_x0,2020/21,53,FC København,1619.4352122268567,0.9906666666666667,1,False,False,False,True
c0_e0_x0,2020/21,98,Olympiakos Piraeus,1596.5068813556159,1.0,1,False,False,False,True
c0_e0_x0,2020/21,184,CSKA Moscow,1592.9140033291699,1.0,1,False,False,False,True
c0_e0_x0,2020/21,215,Villarreal,1575.0998583345504,0.67,0,False,False,False,False
c0_e0_x0,2020/21,194,Celtic,1564.7300106163873,1.0,1,False,False,False,True
c0_e0_x0,2020/21,38,Dinamo Zagreb,1557.1726252216026,0.9733333333333334,1,False,False,False,True
c0_e0_x0,2020/21,121,Lazio,1551.2272330519645,0.8700000000000001,1,False,False,False,True
c0_e0_x0,2020/21,178,Sporting Braga,1544.3178220076406,0.928,1,False,False,False,True
c0_e0_x0,2020/21,48,Slavia Praha,1530.4187436271602,0.9300000000000002,1,False,False,False,True
c0_e0_x0,2020/21,27,Club Brugge,1518.0667117485293,0.9733333333333334,1,False,False,False,True
c0_e0_x0,2020/21,186,FK Krasnodar,1514.9108567645153,0.9733333333333334,1,False,False,False,True
c0_e0_x0,2020/21,51,Viktoria Plzen,1513.4502966701002,0.956,1,False,False,False,True
c0_e0_x0,2020/21,188,Lokomotiv Moscow,1502.159405165762,0.8700000000000001,1,False,False,False,True
c0_e0_x0,2020/21,25,AA Gent,1497.072322248729,0.9106666666666666,1,False,False,False,True
c0_e0_x0,2020/21,223,Young Boys,1451.2875462263894,0.9906666666666667,1,False,False,False,True
c0_e0_x0,2020/21,227,Istanbul Basaksehir,1447.8279918234853,0.8919999999999999,1,False,False,False,True
c0_e0_x0,2020/21,198,Red Star Belgrade,1447.432049804824,0.9813333333333334,1,False,False,False,True
c0_e0_x0,2020/21,158,PSV Eindhoven,1446.9886568922307,0.9466666666666667,1,False,False,False,True
c0_e0_x0,2020/21,36,Ludogorets Razgrad,1429.1520082521192,0.9813333333333334,1,False,False,False,True
c0_e0_x0,2020/21,43,APOEL Nicosia,1424.8362510559489,1.0,1,False,False,False,True
c0_e0_x0,2020/21,123,FK Astana,1409.6357234657435,1.0,1,False,False,False,True
c0_e0_x0,2020/21,77,Olympique Marseille,1400.4911544070862,0.54,0,False,False,False,False
c0_e0_x0,2020/21,219,Malmö FF,1385.032620272495,0.8166666666666667,0,False,False,False,False
c0_e0_x0,2020/21,195,Glasgow Rangers,1373.518945050041,0.7466666666666667,0,False,False,False,False
c0_e0_x0,2020/21,58,Leicester City,1363.563213148811,0.13,0,False,False,False,False
c0_e0_x0,2020/21,91,VfL Wolfsburg,1363.5052816519767,0.4,0,False,False,False,False
c0_e0_x0,2020/21,226,Galatasaray,1360.666378179235,0.8166666666666667,0,False,False,False,False
c0_e0_x0,2020/21,29,Standard Liège,1353.8835105474247,0.7906666666666666,0,False,False,False,False
c0_e0_x0,2020/21,211,Granada CF,1352.2546048772817,0.0,0,False,False,False,False
c0_e0_x0,2020/21,197,Partizan Belgrade,1352.0028591899115,0.9653333333333334,1,False,False,False,True
c0_e0_x0,2020/21,89,Borussia Mönchengladbach,1346.986842708057,0.53,0,False,False,False,False
c0_e0_x0,2020/21,21,BATE Borisov,1339.8692399120175,1.0,1,False,False,False,True
c0_e0_x0,2020/21,116,AC Milan,1334.2351401198794,0.4700000000000001,0,False,False,False,False
c0_e0_x0,2020/21,79,Stade Rennais,1327.013630106174,0.6000000000000001,0,False,False,False,False
c0_e0_x0,2020/21,19,Qarabag FK,1323.471847183282,1.0,1,False,False,False,True
c0_e0_x0,2020/21,13,LASK,1314.8393203023395,0.5640000000000001,0,False,False,False,False
c0_e0_x0,2020/21,155,AZ Alkmaar,1312.8213022733041,0.728,0,False,False,False,False
c0_e0_x0,2020/21,213,Real Sociedad,1304.2275008730508,0.2,0,False,False,False,False
c0_e0_x0,2020/21,182,FCSB,1293.7546340004653,1.0,1,False,False,False,True
c0_e0_x0,2020/21,157,Feyenoord,1287.5671559883258,0.8580000000000001,1,False,False,False,True
c0_e0_x0,2020/21,95,AEK Athens,1286.41265223127,0.8513333333333335,1,False,False,False,True
c0_e0_x0,2020/21,180,CFR Cluj,1282.4694827218273,0.6000000000000001,0,False,False,False,False
c0_e0_x0,2020/21,80,Stade de Reims,1278.3913233387111,0.0,0,False,False,False,False
c0_e0_x0,2020/21,231,Kolos Kovalivka,1273.5113505373301,0.0,0,False,False,False,False
c0_e0_x0,2020/21,50,Sparta Praha,1259.2426098310696,0.7866666666666666,0,False,False,False,False
c0_e0_x0,2020/21,99,PAOK Thessaloniki,1248.5876486702182,0.9293333333333333,1,False,False,False,True
c0_e0_x0,2020/21,85,1899 Hoffenheim,1246.5170152537166,0.4700000000000001,0,False,False,False,False
c0_e0_x0,2020/21,14,Rapid Wien,1239.5777415659657,0.4700000000000001,0,False,False,False,False
c0_e0_x0,2020/21,159,Willem II Tilburg,1211.00418961053,0.0,0,False,False,False,False
c0_e0_x0,2020/21,196,Motherwell,1204.4498763161241,0.0,0,False,False,False,False
c0_e0_x0,2020/21,76,OGC Nice,1203.762102576332,0.33,0,False,False,False,False
c0_e0_x0,2020/21,45,Apollon Limassol,1197.916844783095,0.9653333333333334,1,False,False,False,True
c0_e0_x0,2020/21,115,Maccabi Tel-Aviv,1196.4586126571626,0.956,1,False,False,False,True
c0_e0_x0,2020/21,26,Charleroi,1195.7024476632237,0.060666666666666674,0,False,False,False,False
c0_e0_x0,2020/21,228,Sivasspor,1194.8641402572891,0.0,0,False,False,False,False
c0_e0_x0,2020/21,173,Legia Warsaw,1194.0773861275968,1.0,1,False,False,False,True
c0_e0_x0,2020/21,207,NK Maribor,1192.7975649876078,0.9813333333333334,1,False,False,False,True
c0_e0_x0,2020/21,75,Lille OSC,1192.533169630034,0.42533333333333334,0,False,False,False,False
c0_e0_x0,2020/21,169,Rosenborg BK,1192.0373654936425,1.0,1,False,False,False,True
c0_e0_x0,2020/21,185,Dinamo Moscow,1188.6869054354406,0.0,0,False,False,False,False
c0_e0_x0,2020/21,187,FK Rostov,1182.0181522992827,0.13,0,False,False,False,False
c0_e0_x0,2020/21,52,AGF Aarhus,1181.5535380618937,0.0,0,False,False,False,False
c0_e0_x0,2020/21,224,Alanyaspor,1175.2358557710625,0.0,0,False,False,False,False
c0_e0_x0,2020/21,46,Omonia Nicosia,1170.946460291627,0.18266666666666667,0,False,False,False,False
c0_e0_x0,2020/21,150,Sheriff Tiraspol,1170.5321182715818,0.9466666666666667,1,False,False,False,True
c0_e0_x0,2020/21,113,Hapoel Beer-Sheva,1166.5330895216052,0.9813333333333334,1,False,False,False,True
c0_e0_x0,2020/21,199,TSC Backa Topola,1166.4186717807222,0.0,0,False,False,False,False
c0_e0_x0,2020/21,217,Hammarby IF,1160.9480317833354,0.0,0,False,False,False,False
c0_e0_x0,2020/21,167,Bodø/Glimt,1157.386384138716,0.0,0,False,False,False,False
c0_e0_x0,2020/21,216,Djurgårdens IF,1153.342926854805,0.198,0,False,False,False,False
c0_e0_x0,2020/21,101,Ferencváros,1149.8258478357802,0.8573333333333333,1,False,False,False,True
c0_e0_x0,2020/21,42,NK Rijeka,1145.2605711477668,0.8306666666666667,0,False,False,False,False
c0_e0_x0,2020/21,168,Molde FK,1144.9902153581938,0.67,0,False,False,False,False
c0_e0_x0,2020/21,54,FC Midtjylland,1142.8250701450493,0.912,1,False,False,False,True
c0_e0_x0,2020/21,206,NK Celje,1132.5901374305652,0.051333333333333335,0,False,False,False,False
c0_e0_x0,2020/21,233,Zorya Luhansk,1130.659090022023,0.9546666666666667,1,False,False,False,True
c0_e0_x0,2020/21,100,FC Fehérvár,1119.351275036343,0.956,1,False,False,False,True
c0_e0_x0,2020/21,97,OFI Heraklion,1118.2516735502898,0.0,0,False,False,False,False
c0_e0_x0,2020/21,222,Servette FC Genève,1118.0682618663545,0.0,0,False,False,False,False
c0_e0_x0,2020/21,15,TSV Hartberg,1116.0330148046114,0.0,0,False,False,False,False
c0_e0_x0,2020/21,177,Rio Ave,1102.869521831833,0.29333333333333333,0,False,False,False,False
c0_e0_x0,2020/21,28,Royal Antwerp,1099.0354825004586,0.28600000000000003,0,False,False,False,False
c0_e0_x0,2020/21,170,Viking Stavanger,1095.2381656853986,0.0,0,False,False,False,False
c0_e0_x0,2020/21,44,Anorthosis Famagusta,1090.6164489429602,0.198,0,False,False,False,False
c0_e0_x0,2020/21,221,FC Sankt Gallen,1088.1817986786073,0.198,0,False,False,False,False
c0_e0_x0,2020/21,16,Wolfsberger AC,1087.2611604123147,0.3906666666666667,0,False,False,False,False
c0_e0_x0,2020/21,181,FC Botosani,1075.0978628576813,0.060666666666666674,0,False,False,False,False
c0_e0_x0,2020/21,40,Lokomotiva Zagreb,1067.732344738871,0.19066666666666665,0,False,False,False,False
c0_e0_x0,2020/21,103,Puskás Akadémia,1066.8107359428395,0.0,0,False,False,False,False
c0_e0_x0,2020/21,47,FK Jablonec,1064.6279698583503,0.5726666666666667,0,False,False,False,False
c0_e0_x0,2020/21,125,Kaysar Kyzylorda,1059.9072013253922,0.0,0,False,False,False,False
c0_e0_x0,2020/21,49,Slovan Liberec,1055.2767329207638,0.2,0,False,False,False,False
c0_e0_x0,2020/21,55,SønderjyskE,1055.1014689525196,0.13,0,False,False,False,False
c0_e0_x0,2020/21,204,Slovan Bratislava,1052.6313408767546,0.9473333333333334,1,False,False,False,True
c0_e0_x0,2020/21,137,Suduva Marijampole,1041.8787236728676,0.8953333333333335,1,False,False,False,True
c0_e0_x0,2020/21,23,Dynamo Brest,1038.664669990792,0.3806666666666667,0,False,False,False,False
c0_e0_x0,2020/21,35,Lokomotiv Plovdiv,1031.295873406678,0.28600000000000003,0,False,False,False,False
c0_e0_x0,2020/21,110,Dundalk,1016.2881704574074,0.8919999999999999,1,False,False,False,True
c0_e0_x0,2020/21,20,Sumgayit FK,1015.9925318477797,0.0,0,False,False,False,False
c0_e0_x0,2020/21,183,Universitatea Craiova,1009.0265554259735,0.6746666666666666,0,False,False,False,False
c0_e0_x0,2020/21,218,IFK Göteborg,1007.5754835836545,0.19066666666666665,0,False,False,False,False
c0_e0_x0,2020/21,203,MSK Zilina,1004.997427868,0.21666666666666667,0,False,False,False,False
c0_e0_x0,2020/21,200,Vojvodina Novi Sad,1002.9355911278105,0.3466666666666667,0,False,False,False,False
c0_e0_x0,2020/21,96,Aris Thessaloniki,997.9659984678805,0.28600000000000003,0,False,False,False,False
c0_e0_x0,2020/21,193,Aberdeen,993.932958924715,0.9013333333333333,1,False,False,False,True
c0_e0_x0,2020/21,162,Shkendija Tetovo,993.5448454255674,0.9373333333333334,1,False,False,False,True
c0_e0_x0,2020/21,34,CSKA Sofia,988.9738769510448,0.6000000000000001,0,False,False,False,False
c0_e0_x0,2020/21,9,Ararat-Armenia,987.7902929938514,0.33,0,False,False,False,False
c0_e0_x0,2020/21,142,Union Titus Pétange,986.2142979636176,0.0,0,False,False,False,False
c0_e0_x0,2020/21,163,Sileks Kratovo,985.8686688628895,0.09533333333333334,0,False,False,False,False
c0_e0_x0,2020/21,6,Inter Club d'Escaldes,984.2351456313049,0.0,0,False,False,False,False
c0_e0_x0,2020/21,39,Hajduk Split,979.1687144340277,0.876,1,False,False,False,True
c0_e0_x0,2020/21,237,The New Saints,977.5867047427375,0.9466666666666667,1,False,False,False,True
c0_e0_x0,2020/21,114,Maccabi Haifa,976.6045544543997,0.38133333333333336,0,False,False,False,False
c0_e0_x0,2020/21,33,Zrinjski Mostar,974.9447189863458,0.8933333333333333,1,False,False,False,True
c0_e0_x0,2020/21,208,Olimpija Ljubljana,971.4150721705332,0.798,0,False,False,False,False
c0_e0_x0,2020/21,41,NK Osijek,969.123243867894,0.6759999999999999,0,False,False,False,False
c0_e0_x0,2020/21,132,Riga FC,968.4542471234781,0.528,0,False,False,False,False
c0_e0_x0,2020/21,229,Desna Chernihiv,964.717029504723,0.0,0,False,False,False,False
c0_e0_x0,2020/21,22,Dinamo Minsk,958.5337908862806,0.912,1,False,False,False,True
c0_e0_x0,2020/21,124,Kairat Almaty,958.5119936062063,0.912,1,False,False,False,True
c0_e0_x0,2020/21,3,KF Tirana,958.1523291686452,0.14666666666666667,0,False,False,False,False
c0_e0_x0,2020/21,71,Honka Espoo,957.8678906446759,0.0,0,False,False,False,False
c0_e0_x0,2020/21,8,Alashkert FC,950.4604333260469,0.9026666666666666,1,False,False,False,True
c0_e0_x0,2020/21,201,DAC Dunajska Streda,949.3511787146346,0.52,0,False,False,False,False
c0_e0_x0,2020/21,174,Piast Gliwice,948.254457918648,0.38133333333333336,0,False,False,False,False
c0_e0_x0,2020/21,172,Lech Poznan,945.5385787227783,0.54,0,False,False,False,False
c0_e0_x0,2020/21,31,FK Sarajevo,943.4786505714055,0.718,0,False,False,False,False
c0_e0_x0,2020/21,37,Slavia Sofia,943.1124106813451,0.3293333333333333,0,False,False,False,False
c0_e0_x0,2020/21,149,Sfântul Gheorghe,942.9151041096068,0.0,0,False,False,False,False
c0_e0_x0,2020/21,143,Floriana,941.3663593543664,0.14666666666666667,0,False,False,False,False
c0_e0_x0,2020/21,129,SC Gjilani,940.5094033839082,0.0,0,False,False,False,False
c0_e0_x0,2020/21,24,Shakhtior Saligorsk,937.6478245684534,0.8839999999999999,1,False,False,False,True
c0_e0_x0,2020/21,82,Dinamo Tbilisi,934.8789916687768,0.7093333333333334,0,False,False,False,False
c0_e0_x0,2020/21,138,Zalgiris Vilnius,934.5300670529889,0.8053333333333333,0,False,False,False,False
c0_e0_x0,2020/21,10,FC Noah,933.5986461426692,0.0,0,False,False,False,False
c0_e0_x0,2020/21,18,Neftchi Baku,933.3218746304176,0.692,0,False,False,False,False
c0_e0_x0,2020/21,146,Valletta FC,931.3046133928495,0.9013333333333333,1,False,False,False,True
c0_e0_x0,2020/21,30,Borac Banja Luka,928.335306099751,0.0,0,False,False,False,False
c0_e0_x0,2020/21,102,Honvéd Budapest,927.9937081452904,0.6666666666666666,0,False,False,False,False
c0_e0_x0,2020/21,166,Linfield Belfast,925.7167420505282,0.6593333333333333,0,False,False,False,False
c0_e0_x0,2020/21,131,RFS Riga,924.0695386460048,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2020/21,127,FC Drita,923.2924788627341,0.27,0,False,False,False,False
c0_e0_x0,2020/21,108,Bohemians Dublin,922.541792621288,0.0,0,False,False,False,False
c0_e0_x0,2020/21,205,Mura Murska Sobota,921.7555704968748,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2020/21,130,FK Ventspils,920.2740677881993,0.8746666666666667,1,False,False,False,True
c0_e0_x0,2020/21,74,KuPS Kuopio,916.6424778339847,0.48400000000000004,0,False,False,False,False
c0_e0_x0,2020/21,141,Progrès Niederkorn,916.4591440807004,0.8246666666666667,0,False,False,False,False
c0_e0_x0,2020/21,1,FK Kukësi,912.3973613763957,0.8413333333333334,0,False,False,False,False
c0_e0_x0,2020/21,139,CS Fola Esch,907.612496923543,0.8226666666666667,0,False,False,False,False
c0_e0_x0,2020/21,83,Lokomotivi Tbilisi,904.7216012723794,0.0,0,False,False,False,False
c0_e0_x0,2020/21,145,Sirens FC,904.0036054493577,0.0,0,False,False,False,False
c0_e0_x0,2020/21,134,FC Vaduz,903.6262160015956,0.92,1,False,False,False,True
c0_e0_x0,2020/21,171,Cracovia Kraków,902.3605681105785,0.3373333333333334,0,False,False,False,False
c0_e0_x0,2020/21,112,Beitar Jerusalem,901.0244986487755,0.562,0,False,False,False,False
c0_e0_x0,2020/21,64,Kalju Nomme,896.3026867136931,0.8919999999999999,1,False,False,False,True
c0_e0_x0,2020/21,17,Kesla FK,894.7073479615877,0.44133333333333336,0,False,False,False,False
